Fichero;SID;RS;TP
T1046-Version_services_detection1_[3].pcapng;2100971;4;
T1046-Version_services_detection1_[3].pcapng;2101852;4;
T1046-Version_services_detection1_[3].pcapng;2010767;4;
T1046-Version_services_detection1_[3].pcapng;2102056;4;
T1046-Version_services_detection1_[3].pcapng;2101288;4;
T1046-Version_services_detection1_[3].pcapng;2101738;4;
T1046-Version_services_detection1_[3].pcapng;2009151;4;
T1046-Version_services_detection1_[3].pcapng;2001343;4;
T1046-Version_services_detection1_[3].pcapng;2003099;4;
T1046-Version_services_detection1_[3].pcapng;2014379;4;
T1046-Version_services_detection1_[3].pcapng;2011031;4;
T1046-Version_services_detection1_[3].pcapng;2101002;4;
T1046-Version_services_detection1_[3].pcapng;2101945;4;
T1046-Version_services_detection1_[3].pcapng;2101829;4;
T1046-Version_services_detection1_[3].pcapng;2012911;4;
T1046-Version_services_detection1_[3].pcapng;2101122;4;
T1046-Version_services_detection1_[3].pcapng;2100988;4;
T1046-Version_services_detection1_[3].pcapng;2001949;4;
T1046-Version_services_detection1_[3].pcapng;2012913;4;
T1046-Version_services_detection1_[3].pcapng;2011040;4;
T1046-Version_services_detection1_[3].pcapng;2001218;4;
T1046-Version_services_detection1_[3].pcapng;2101827;4;
T1046-Version_services_detection1_[3].pcapng;2004589;4;
T1046-Version_services_detection1_[3].pcapng;2004592;4;
T1046-Version_services_detection1_[3].pcapng;2100915;4;
T1046-Version_services_detection1_[3].pcapng;2009001;4;
T1046-Version_services_detection1_[3].pcapng;2020296;4;
T1046-Version_services_detection1_[3].pcapng;2002731;4;
T1046-Version_services_detection1_[3].pcapng;2100937;4;
T1046-Version_services_detection1_[3].pcapng;2101847;4;
T1046-Version_services_detection1_[3].pcapng;2101111;4;
T1046-Version_services_detection1_[3].pcapng;2002070;4;
T1046-Version_services_detection1_[3].pcapng;2101193;4;
T1046-Version_services_detection1_[3].pcapng;2101023;4;
T1046-Version_services_detection1_[3].pcapng;2101372;4;
T1046-Version_services_detection1_[3].pcapng;2009884;4;
T1046-Version_services_detection1_[3].pcapng;2102131;4;
T1046-Version_services_detection1_[3].pcapng;2101156;4;
T1046-Version_services_detection1_[3].pcapng;2101110;4;
T1046-Version_services_detection1_[3].pcapng;2101489;4;
T1046-Version_services_detection1_[3].pcapng;2101332;4;
T1046-Version_services_detection1_[3].pcapng;2002133;4;
T1046-Version_services_detection1_[3].pcapng;2010377;4;
T1046-Version_services_detection1_[3].pcapng;2009435;4;
T1046-Version_services_detection1_[3].pcapng;2003670;4;
T1046-Version_services_detection1_[3].pcapng;2009167;4;
T1046-Version_services_detection1_[3].pcapng;2010095;4;
T1046-Version_services_detection1_[3].pcapng;2003740;4;
T1046-Version_services_detection1_[3].pcapng;2009397;4;
T1046-Version_services_detection1_[3].pcapng;2002681;4;
T1046-Version_services_detection1_[3].pcapng;2009848;4;
T1046-Version_services_detection1_[3].pcapng;2009321;4;
T1046-Version_services_detection1_[3].pcapng;2009311;4;
T1046-Version_services_detection1_[3].pcapng;2009313;4;
T1046-Version_services_detection1_[3].pcapng;2009382;4;
T1046-Version_services_detection1_[3].pcapng;2009367;4;
T1046-Version_services_detection1_[3].pcapng;2009757;4;
T1046-Version_services_detection1_[3].pcapng;2009758;4;
T1046-Version_services_detection1_[3].pcapng;2009759;4;
T1046-Version_services_detection1_[3].pcapng;2009755;4;
T1046-Version_services_detection1_[3].pcapng;2009756;4;
T1046-Version_services_detection1_[3].pcapng;2009760;4;
T1046-Version_services_detection1_[3].pcapng;2009754;4;
T1046-Version_services_detection1_[3].pcapng;2009466;4;
T1046-Version_services_detection1_[3].pcapng;2009467;4;
T1046-Version_services_detection1_[3].pcapng;2009468;4;
T1046-Version_services_detection1_[3].pcapng;2009059;4;
T1046-Version_services_detection1_[3].pcapng;2009060;4;
T1046-Version_services_detection1_[3].pcapng;2009061;4;
T1046-Version_services_detection1_[3].pcapng;2009062;4;
T1046-Version_services_detection1_[3].pcapng;2009877;4;
T1046-Version_services_detection1_[3].pcapng;2009871;4;
T1046-Version_services_detection1_[3].pcapng;2009872;4;
T1046-Version_services_detection1_[3].pcapng;2009873;4;
T1046-Version_services_detection1_[3].pcapng;2009196;4;
T1046-Version_services_detection1_[3].pcapng;2003738;4;
T1046-Version_services_detection1_[3].pcapng;2010099;4;
T1046-Version_services_detection1_[3].pcapng;2003699;4;
T1046-Version_services_detection1_[3].pcapng;2009459;4;
T1046-Version_services_detection1_[3].pcapng;2009898;4;
T1046-Version_services_detection1_[3].pcapng;2009166;4;
T1046-Version_services_detection1_[3].pcapng;2003677;4;
T1046-Version_services_detection1_[3].pcapng;2003682;4;
T1046-Version_services_detection1_[3].pcapng;2003704;4;
T1046-Version_services_detection1_[3].pcapng;2008826;4;
T1046-Version_services_detection1_[3].pcapng;2009307;4;
T1046-Version_services_detection1_[3].pcapng;2002815;4;
T1046-Version_services_detection1_[3].pcapng;2009788;4;
T1046-Version_services_detection1_[3].pcapng;2010027;4;
T1046-Version_services_detection1_[3].pcapng;2003678;4;
T1046-Version_services_detection1_[3].pcapng;2003679;4;
T1046-Version_services_detection1_[3].pcapng;2009225;4;
T1046-Version_services_detection1_[3].pcapng;2010252;4;
T1046-Version_services_detection1_[3].pcapng;2009793;4;
T1046-Version_services_detection1_[3].pcapng;2003731;4;
T1046-Version_services_detection1_[3].pcapng;2009163;4;
T1046-Version_services_detection1_[3].pcapng;2003688;4;
T1046-Version_services_detection1_[3].pcapng;2003696;4;
T1046-Version_services_detection1_[3].pcapng;2009398;4;
T1046-Version_services_detection1_[3].pcapng;2002800;4;
T1046-Version_services_detection1_[3].pcapng;2003703;4;
T1046-Version_services_detection1_[3].pcapng;2100884;4;
T1046-Version_services_detection1_[3].pcapng;2003729;4;
T1046-Version_services_detection1_[3].pcapng;2003728;4;
T1046-Version_services_detection1_[3].pcapng;2003727;4;
T1046-Version_services_detection1_[3].pcapng;2003726;4;
T1046-Version_services_detection1_[3].pcapng;2009101;4;
T1046-Version_services_detection1_[3].pcapng;2008904;4;
T1046-Version_services_detection1_[3].pcapng;2008903;4;
T1046-Version_services_detection1_[3].pcapng;2008900;4;
T1046-Version_services_detection1_[3].pcapng;2008901;4;
T1046-Version_services_detection1_[3].pcapng;2008902;4;
T1046-Version_services_detection1_[3].pcapng;2010126;4;
T1046-Version_services_detection1_[3].pcapng;2003671;4;
T1046-Version_services_detection1_[3].pcapng;2003739;4;
T1046-Version_services_detection1_[3].pcapng;2003333;4;
T1046-Version_services_detection1_[3].pcapng;2008922;4;
T1046-Version_services_detection1_[3].pcapng;2009427;4;
T1046-Version_services_detection1_[3].pcapng;2002902;4;
T1046-Version_services_detection1_[3].pcapng;2008871;4;
T1046-Version_services_detection1_[3].pcapng;2003680;4;
T1046-Version_services_detection1_[3].pcapng;2003698;4;
T1046-Version_services_detection1_[3].pcapng;2003701;4;
T1046-Version_services_detection1_[3].pcapng;2008879;4;
T1046-Version_services_detection1_[3].pcapng;2009381;4;
T1046-Version_services_detection1_[3].pcapng;2009386;4;
T1046-Version_services_detection1_[3].pcapng;2009188;4;
T1046-Version_services_detection1_[3].pcapng;2009903;4;
T1046-Version_services_detection1_[3].pcapng;2008899;4;
T1046-Version_services_detection1_[3].pcapng;2009180;4;
T1046-Version_services_detection1_[3].pcapng;2003737;4;
T1046-Version_services_detection1_[3].pcapng;2003717;4;
T1046-Version_services_detection1_[3].pcapng;2003517;4;
T1046-Version_services_detection1_[3].pcapng;2003732;4;
T1046-Version_services_detection1_[3].pcapng;2003733;4;
T1046-Version_services_detection1_[3].pcapng;2003718;4;
T1046-Version_services_detection1_[3].pcapng;2003700;4;
T1046-Version_services_detection1_[3].pcapng;2003689;4;
T1046-Version_services_detection1_[3].pcapng;2009364;4;
T1046-Version_services_detection1_[3].pcapng;2002996;4;
T1046-Version_services_detection1_[3].pcapng;2003331;4;
T1046-Version_services_detection1_[3].pcapng;2003672;4;
T1046-Version_services_detection1_[3].pcapng;2003673;4;
T1046-Version_services_detection1_[3].pcapng;2003674;4;
T1046-Version_services_detection1_[3].pcapng;2003675;4;
T1046-Version_services_detection1_[3].pcapng;2003676;4;
T1046-Version_services_detection1_[3].pcapng;2009415;4;
T1046-Version_services_detection1_[3].pcapng;2003660;4;
T1046-Version_services_detection1_[3].pcapng;2003661;4;
T1046-Version_services_detection1_[3].pcapng;2003664;4;
T1046-Version_services_detection1_[3].pcapng;2003662;4;
T1046-Version_services_detection1_[3].pcapng;2009372;4;
T1046-Version_services_detection1_[3].pcapng;2003663;4;
T1046-Version_services_detection1_[3].pcapng;2003665;4;
T1046-Version_services_detection1_[3].pcapng;2003666;4;
T1046-Version_services_detection1_[3].pcapng;2003667;4;
T1046-Version_services_detection1_[3].pcapng;2003668;4;
T1046-Version_services_detection1_[3].pcapng;2003681;4;
T1046-Version_services_detection1_[3].pcapng;2003694;4;
T1046-Version_services_detection1_[3].pcapng;2002898;4;
T1046-Version_services_detection1_[3].pcapng;2003705;4;
T1046-Version_services_detection1_[3].pcapng;2003706;4;
T1046-Version_services_detection1_[3].pcapng;2003707;4;
T1046-Version_services_detection1_[3].pcapng;2003708;4;
T1046-Version_services_detection1_[3].pcapng;2003715;4;
T1046-Version_services_detection1_[3].pcapng;2003709;4;
T1046-Version_services_detection1_[3].pcapng;2003711;4;
T1046-Version_services_detection1_[3].pcapng;2003713;4;
T1046-Version_services_detection1_[3].pcapng;2003712;4;
T1046-Version_services_detection1_[3].pcapng;2003710;4;
T1046-Version_services_detection1_[3].pcapng;2003714;4;
T1046-Version_services_detection1_[3].pcapng;2003867;4;
T1046-Version_services_detection1_[3].pcapng;2003693;4;
T1046-Version_services_detection1_[3].pcapng;2009370;4;
T1046-Version_services_detection1_[3].pcapng;2009371;4;
T1046-Version_services_detection1_[3].pcapng;2008964;4;
T1046-Version_services_detection1_[3].pcapng;2009504;4;
T1046-Version_services_detection1_[3].pcapng;2009502;4;
T1046-Version_services_detection1_[3].pcapng;2009723;4;
T1046-Version_services_detection1_[3].pcapng;2003702;4;
T1046-Version_services_detection1_[3].pcapng;2008962;4;
T1046-Version_services_detection1_[3].pcapng;2009164;4;
T1046-Version_services_detection1_[3].pcapng;2003720;4;
T1046-Version_services_detection1_[3].pcapng;2003719;4;
T1046-Version_services_detection1_[3].pcapng;2003721;4;
T1046-Version_services_detection1_[3].pcapng;2009123;4;
T1046-Version_services_detection1_[3].pcapng;2009506;4;
T1046-Version_services_detection1_[3].pcapng;2003741;4;
T1046-Version_services_detection1_[3].pcapng;2003743;4;
T1046-Version_services_detection1_[3].pcapng;2003744;4;
T1046-Version_services_detection1_[3].pcapng;2003745;4;
T1046-Version_services_detection1_[3].pcapng;2008996;4;
T1046-Version_services_detection1_[3].pcapng;2009179;4;
T1046-Version_services_detection1_[3].pcapng;2009333;4;
T1046-Version_services_detection1_[3].pcapng;2009733;4;
T1046-Version_services_detection1_[3].pcapng;2003669;4;
T1046-Version_services_detection1_[3].pcapng;2009656;4;
T1046-Version_services_detection1_[3].pcapng;2009653;4;
T1046-Version_services_detection1_[3].pcapng;2009378;4;
T1046-Version_services_detection1_[3].pcapng;2009717;4;
T1046-Version_services_detection1_[3].pcapng;2009379;4;
T1046-Version_services_detection1_[3].pcapng;2003716;4;
T1046-Version_services_detection1_[3].pcapng;2003692;4;
T1046-Version_services_detection1_[3].pcapng;2003747;4;
T1046-Version_services_detection1_[3].pcapng;2003686;4;
T1046-Version_services_detection1_[3].pcapng;2009190;4;
T1046-Version_services_detection1_[3].pcapng;2011160;4;
T1046-Version_services_detection2_[3].pcapng;384;1;
T1046-Version_services_detection2_[3].pcapng;453;1;
T1046-Version_services_detection2_[3].pcapng;408;1;
T1046-Version_services_detection2_[3].pcapng;451;1;
T1046-Version_services_detection2_[3].pcapng;1421;1;
T1046-Version_services_detection2_[3].pcapng;1420;1;
T1046-Version_services_detection2_[3].pcapng;1418;1;
T1046-Version_services_detection2_[3].pcapng;257;1;
T1046-Version_services_detection2_[3].pcapng;598;1;
T1046-Version_services_detection2_[3].pcapng;2010937;2;
T1046-Version_services_detection2_[3].pcapng;2010939;2;
T1046-Version_services_detection2_[3].pcapng;2010938;2;
T1046-Version_services_detection2_[3].pcapng;2002911;2;
T1046-Version_services_detection2_[3].pcapng;2010936;2;
T1046-Version_services_detection2_[3].pcapng;2010935;2;
T1046-Version_services_detection2_[3].pcapng;2002910;2;
T1046-Version_services_detection2_[3].pcapng;2100257;2;
T1046-Version_services_detection2_[3].pcapng;2100598;2;
T1046-Version_services_detection2_[3].pcapng;2009358;2;
T1046-Version_services_detection2_[3].pcapng;2024364;2;
T1046-Version_services_detection2_[3].pcapng;36650;3;
T1046-Version_services_detection2_[3].pcapng;13586;3;
T1046-Version_services_detection2_[3].pcapng;50447;3;
T1046-Version_services_detection2_[3].pcapng;2100469;4;
T1046-Version_services_detection2_[3].pcapng;2100384;4;
T1046-Version_services_detection2_[3].pcapng;2002752;4;
T1046-Version_services_detection2_[3].pcapng;2002749;4;
T1046-Version_services_detection2_[3].pcapng;2009582;4;
T1046-Version_services_detection2_[3].pcapng;2000538;4;
T1046-Version_services_detection2_[3].pcapng;2100453;4;
T1046-Version_services_detection2_[3].pcapng;2100408;4;
T1046-Version_services_detection2_[3].pcapng;2100451;4;
T1046-Version_services_detection2_[3].pcapng;2001689;4;
T1046-Version_services_detection2_[3].pcapng;2100615;4;
T1046-Version_services_detection2_[3].pcapng;2101420;4;
T1046-Version_services_detection2_[3].pcapng;2101418;4;
T1046-C2018_[6].pcapng;2035480;2;
T1046-C2018_[6].pcapng;2025644;2;
T1046-C2018_[6].pcapng;2002749;4;
T1046-C2018_[6].pcapng;2002752;4;
T1046-C2018_[6].pcapng;2000419;4;
T1018-service_discovery_[3].pcapng;2010937;2;
T1018-service_discovery_[3].pcapng;2010935;2;
T1018-service_discovery_[3].pcapng;2010936;2;
T1018-service_discovery_[3].pcapng;2010939;2;
T1018-service_discovery_[3].pcapng;2002910;2;
T1018-service_discovery_[3].pcapng;2002911;2;
T1018-service_discovery_[3].pcapng;200911;3;
T1018-service_discovery_[3].pcapng;2002752;4;
T1018-service_discovery_[3].pcapng;2002749;4;
T1018-service_discovery_[3].pcapng;2101418;4;
T1018-service_discovery_[3].pcapng;2100615;4;
T1615-Group_Policy_Discovery_[5].pcapng;2002749;4;
T1615-Group_Policy_Discovery_[5].pcapng;2002752;4;
T1033-System_owner_[4].pcapng;44489;3;
T1033-System_owner_[4].pcapng;2002752;4;
T1033-System_owner_[4].pcapng;2002749;4;
T1033-System_owner_[4].pcapng;2044666;4;
T1033-System_owner_[4].pcapng;2051116;4;
T1482-Domain_trust_discovery_[4].pcapng;2002752;4;
T1482-Domain_trust_discovery_[4].pcapng;2002749;4;
T1048.003-Exfiltration_over_ICMP_[2].pcapng;29456;1;
T1048.003-Exfiltration_over_ICMP_[2].pcapng;384;1;
T1048.003-Exfiltration_over_ICMP_[2].pcapng;408;1;
T1048.003-Exfiltration_over_ICMP_[2].pcapng;31767;3;
T1048.003-Exfiltration_over_ICMP_[2].pcapng;2100384;4;
T1048.003-Exfiltration_over_ICMP_[2].pcapng;2002752;4;
T1048.003-Exfiltration_over_ICMP_[2].pcapng;2002749;4;
T1048.003-Exfiltration_over_ICMP_[2].pcapng;2100408;4;
T1048.003-Exfiltration_over_FTP_[3].pcapng;2043217;2;
T1048.003-Exfiltration_over_FTP_[3].pcapng;504;3;
T1048.003-Exfiltration_over_FTP_[3].pcapng;2002752;4;
T1048.003-Exfiltration_over_FTP_[3].pcapng;2002749;4;
T1048.003-Exfiltration_over_FTP_[3].pcapng;2100472;4;
T1048.003-Exfiltration_over_FTP_[3].pcapng;2006409;4;
T1048.003-Exfiltration_over_FTP_[3].pcapng;2003303;4;
T1048.003-Exfiltration_over_FTP_[3].pcapng;2003410;4;
T1048.003-Exfiltration_over_FTP_[3].pcapng;2015016;4;
T1048.003-Exfiltration_over_FTP_[3].pcapng;50447;4;
T1020.001-Automated_exfiltration_traffic_duplication_[4].pcapng;2002752;4;
T1020.001-Automated_exfiltration_traffic_duplication_[4].pcapng;2002749;4;
T1029-Scheduled_transfer_[4].pcapng;2027792;2;
T1029-Scheduled_transfer_[4].pcapng;2027793;2;
T1029-Scheduled_transfer_[4].pcapng;2002752;4;
T1029-Scheduled_transfer_[4].pcapng;2002749;4;
T1029-Scheduled_transfer_[4].pcapng;2101917;4;
T1030-Transfer_Size_Limits_[5].pcapng;2002752;4;
T1030-Transfer_Size_Limits_[5].pcapng;2002749;4;
T1041-exfiltration_over_c2_channel_[3].pcapng;2043217;2;
T1041-exfiltration_over_c2_channel_[3].pcapng;2034567;2;
T1041-exfiltration_over_c2_channel_[3].pcapng;2013028;2;
T1041-exfiltration_over_c2_channel_[3].pcapng;2016992;2;
T1041-exfiltration_over_c2_channel_[3].pcapng;50447;3;
T1041-exfiltration_over_c2_channel_[3].pcapng;2002752;4;
T1041-exfiltration_over_c2_channel_[3].pcapng;2002749;4;
T1041-exfiltration_over_c2_channel_[3].pcapng;2006409;4;
T1041-exfiltration_over_c2_channel_[3].pcapng;2002824;4;
T1204.001-malicious_link_[3].pcapng;2002752;4;
T1204.001-malicious_link_[3].pcapng;2002749;4;
T1047-WinRM_[2].pcapng;1394;1;
T1047-WinRM_[2].pcapng;20619;3;
T1047-WinRM_[2].pcapng;2002752;4;
T1047-WinRM_[2].pcapng;2002749;4;
T1203-C2018_[6].pcapng;2002749;4;
T1569-System_services_service_execution_[4].pcapng;459;1;
T1569-System_services_service_execution_[4].pcapng;2010781;2;
T1569-System_services_service_execution_[4].pcapng;2025701;2;
T1569-System_services_service_execution_[4].pcapng;2025699;2;
T1569-System_services_service_execution_[4].pcapng;2027237;2;
T1569-System_services_service_execution_[4].pcapng;44489;3;
T1569-System_services_service_execution_[4].pcapng;30281;3;
T1569-System_services_service_execution_[4].pcapng;26385;3;
T1569-System_services_service_execution_[4].pcapng;2101620;4;
T1569-System_services_service_execution_[4].pcapng;2100459;4;
T1569-System_services_service_execution_[4].pcapng;2044666;4;
T1569-System_services_service_execution_[4].pcapng;2051116;4;
T1569-System_services_service_execution_[4].pcapng;2024510;4;
T1569-System_services_service_execution_[4].pcapng;2002752;4;
T1569-System_services_service_execution_[4].pcapng;2002749;4;
T1569-System_services_service_execution_[4].pcapng;2027191;4;
